location_id,location_name,sales_agent_id,sales_agent_name,avg_quote_price,total_quote_qty,total_jobs_booked
4,Dallas,1212,Hugh Macias,1.26,4892200,6
4,Dallas,1213,Annika Parker,0.93,3787600,4
4,Dallas,1214,Spencer Hopkins,0.79,156100,1
4,Dallas,1215,Grady House,1.15,2490300,4
4,Dallas,1216,Rhett Robles,0.76,2729000,4
4,Dallas,1217,Zechariah Barrett,0.96,2730400,4
4,Dallas,1218,Addisyn Huber,1.15,835600,2
4,Dallas,1219,Stephen Harrington,1.14,1535500,2
4,Dallas,1220,Alisson Harris,1.07,4206100,8
4,Dallas,1221,Antwan Morgan,1.04,1195900,3
4,Dallas,1222,Caiden Bridges,0.79,474900,3
4,Dallas,1223,Lindsey Morgan,1.13,3382500,4
4,Dallas,1224,Saige Deleon,1.25,4748200,8
4,Dallas,1225,Ernest Vega,0.95,2764600,4
4,Dallas,1226,Ezequiel Henry,1.15,1493000,2
4,Dallas,1227,Tamara Escobar,0.91,2753400,5
4,Dallas,1228,Valentina Benitez,0.92,2936300,5
4,Dallas,1229,Cael Rowe,0.76,3452700,5
4,Dallas,1230,Emery Gates,1.07,3247100,5
4,Dallas,1231,Lana Warner,0.95,2730700,4
4,Dallas,1232,Kailee Hanson,1.00,4970100,6
4,Dallas,1233,Rayan Hanson,1.11,3050700,7
4,Dallas,1234,Britney Alexander,1.30,1103600,3
4,Dallas,1235,Martha Marshall,1.29,1333500,3
4,Dallas,1236,Trey Johns,0.98,1486500,4
4,Dallas,1237,Addisyn Rasmussen,0.88,3650500,7
4,Dallas,1238,Zack Medina,0.77,2075600,4
4,Dallas,1239,Joselyn Spence,1.28,1550700,3
4,Dallas,1240,Rhett Oneal,0.96,1922000,4
4,Dallas,1241,Declan Lewis,1.02,1891600,3
4,Dallas,1242,Thaddeus Hernandez,1.14,2444500,4
4,Dallas,1243,Lamont Rhodes,0.98,2996700,3
4,Dallas,1244,Paityn Cowan,1.00,2233700,3
4,Dallas,1245,Frida Cooley,0.76,1548000,2
4,Dallas,1246,Aleah Morgan,1.16,909500,2
4,Dallas,1247,Vivian Horton,1.03,1510600,3
4,Dallas,1248,Krish Morrison,0.76,2545700,4
4,Dallas,1249,Alvin Cantrell,1.20,3887300,7
4,Dallas,1250,Juliette Guerrero,1.33,2683600,4
4,Dallas,1251,Jaylen Macias,1.13,1327000,2
4,Dallas,1252,Karson Cameron,0.75,775700,1
4,Dallas,1253,Evan Mueller,0.89,3733100,6
4,Dallas,1254,Landin Deleon,0.74,1116500,1
4,Dallas,1255,Alice Summers,0.79,587600,2
4,Dallas,1256,Brisa Zavala,0.79,146900,1
4,Dallas,1257,Skyla Huang,0.91,3314400,5
4,Dallas,1258,Zaniyah Dougherty,1.13,6711500,8
4,Dallas,1259,Arely Chapman,1.14,2770200,4
4,Dallas,1260,Vivian Gibbs,1.04,4190600,9
4,Dallas,1261,Nadia Savage,1.32,3096700,4
4,Dallas,1262,Elisha Wyatt,1.00,2038500,3
4,Dallas,1263,Karson Montgomery,0.99,2529000,3
4,Dallas,1264,Jaylen Strong,0.78,2583000,6
4,Dallas,1265,Kobe Barker,1.30,5083100,7
4,Dallas,1266,Maryjane Griffin,1.33,2730200,4
4,Dallas,1268,Vivian Morrison,0.96,2576200,4
4,Dallas,1269,Ariel Ayers,1.15,2272200,4
4,Dallas,1270,Madelynn Barrett,1.01,2045700,3
4,Dallas,1271,Thomas Mitchell,1.13,1506700,2
4,Dallas,1272,Savanna Golden,0.98,4579700,7
4,Dallas,1273,Aileen Kaufman,1.03,3358200,6
4,Dallas,1274,William Herring,0.86,4718400,8
4,Dallas,1275,Rogelio Stein,1.09,2154800,5
4,Dallas,1276,Charlie Booker,0.87,4617700,7
4,Dallas,1277,Laney Ray,1.27,2292500,3
4,Dallas,1278,Jerome Castillo,0.79,643800,2
4,Dallas,1279,Rogelio Meadows,0.79,835900,3
4,Dallas,1280,Charity Gardner,1.56,761100,2
4,Dallas,1281,Ryann Proctor,1.05,778600,3
4,Dallas,1282,Kaylee Kennedy,1.05,4019200,5
4,Dallas,1283,Ezequiel Montgomery,1.01,1697000,3
4,Dallas,1284,Katie Price,0.74,1002500,1
4,Dallas,1285,Gabriela Daniels,0.91,4022300,5
4,Dallas,1286,Conor Camacho,0.77,1712000,3
4,Dallas,1287,Salvador Ayers,1.08,2645700,5
4,Dallas,1288,Brynn Mcbride,1.14,4600100,6
4,Dallas,1289,Lamar Mosley,0.77,1163200,2
4,Dallas,1290,Raymond Rhodes,0.78,1287200,3
4,Dallas,1292,Scarlet Rasmussen,1.02,5308000,9
4,Dallas,1293,Charlize Browning,0.78,1480600,4
4,Dallas,1294,Konnor Welch,0.89,4043900,6
4,Dallas,1295,Austin Caldwell,0.77,1405100,3
4,Dallas,1296,Anya Buckley,1.08,2850900,5
4,Dallas,1297,Morgan Floyd,0.97,1836100,4
4,Dallas,1298,Ayla Singh,0.96,4617900,8
4,Dallas,1299,Kelvin Mcclain,0.76,2288300,3
4,Dallas,1301,Alberto Ramos,1.08,2835800,5
4,Dallas,1302,Lincoln Vega,0.94,3002600,4
4,Dallas,1303,Charles Haley,0.79,244000,1
4,Dallas,1304,Miles Greene,0.94,3662400,4
4,Dallas,1305,Ariel Fowler,0.97,1934900,4
4,Dallas,1306,Jolie Chen,0.94,2853500,4
4,Dallas,1307,Soren Proctor,1.09,7148500,9
4,Dallas,1308,Damian Phillips,0.77,2898800,5
4,Dallas,1309,Adison Carlson,1.12,3704000,4
4,Dallas,1310,Martha Gilmore,1.11,3682000,4
4,Dallas,1311,Mariela Carrillo,1.16,1293800,2
4,Dallas,1312,Salvador Summers,0.78,422500,1
4,Dallas,1313,Aileen Mckenzie,1.52,2013100,3
4,Dallas,1314,Jade Molina,0.96,2451300,4
4,Dallas,1315,Zion Newman,1.34,2510300,4
4,Dallas,1316,Marina Blanchard,0.76,1495900,2
4,Dallas,1317,Mariah Bauer,0.77,4151200,7
4,Dallas,1318,Deangelo Wilcox,0.74,1978100,2
4,Dallas,1319,Emely Moran,0.89,4416000,6
4,Dallas,1320,Marina Arnold,1.13,4172000,6
4,Dallas,1321,Jaydan Goodman,1.01,3701600,6
4,Dallas,1322,Carlo Strong,1.01,2401900,3
4,Dallas,1323,Nathalie Flores,0.76,2271100,3
4,Dallas,1324,Jadiel Wu,0.96,2558400,4
4,Dallas,1325,Branden Duncan,0.76,2657400,4
4,Dallas,1326,Roman Burgess,1.30,934200,3
4,Dallas,1327,Kason Miles,0.78,1231600,3
4,Dallas,1328,Rory Shah,0.86,5610900,7
4,Dallas,1329,Rebekah Rangel,0.92,2642000,5
4,Dallas,1330,Jacoby Hanna,1.23,2809100,5
4,Dallas,1331,Alfred Escobar,0.95,5676200,8
4,Dallas,1332,Jadiel Mcmillan,1.58,150300,1
4,Dallas,1333,Steve Krause,0.96,2600900,4
4,Dallas,1334,Kirsten Cobb,0.74,3915000,4
4,Dallas,1335,Carley Mcbride,1.02,2302400,3
4,Dallas,1336,Tristian Frederick,0.78,976300,3
4,Dallas,1337,Lincoln Becker,1.04,5886300,8
4,Dallas,1338,Kassandra Mccullough,1.01,4875200,6
4,Dallas,1339,Malik Hampton,0.99,2934700,3
4,Dallas,1340,Trent Ross,0.91,3513600,5
4,Dallas,1341,Makhi Williamson,1.13,3193200,4
4,Dallas,1342,Lina Davies,0.76,1973300,3
4,Dallas,1343,Kael Crawford,1.01,4132800,6
4,Dallas,1344,Talia Hart,1.12,1645300,2
4,Dallas,1345,Mallory Baker,0.76,2132500,3
4,Dallas,1346,Dario Shah,0.97,5654400,7
4,Dallas,1347,Moshe Hill,1.13,4998700,6
4,Dallas,1348,Clara Chambers,0.78,473200,1
4,Dallas,1349,Kailee Pham,0.75,803500,1
4,Dallas,1350,Brisa Mcguire,1.05,4075000,5
4,Dallas,1351,Bailey Washington,0.75,3764400,4
4,Dallas,1352,Eli Martinez,1.12,1630700,2
4,Dallas,1353,Jimena Fowler,1.01,4345200,6
4,Dallas,1354,Kolton Wilcox,1.15,1306800,2
4,Dallas,1355,Josue Carson,1.14,2498400,4
4,Dallas,1356,Quentin Davila,0.95,5457000,8
4,Dallas,1357,Andrew Manning,0.76,2694200,4
4,Dallas,1358,Daniela Rice,1.49,918500,1
4,Dallas,1359,Jalen Haley,0.75,3861400,5
4,Dallas,1360,Elvis Wyatt,1.11,1878100,2
4,Dallas,1361,Ruby Schroeder,0.95,2491100,4
4,Dallas,1362,Kyson Hunt,0.77,2181000,4
4,Dallas,1363,Jordyn Orr,0.96,5399200,8
4,Dallas,1364,Kailee Howe,0.86,5477400,7
4,Dallas,1365,Mariah Fitzpatrick,1.09,4341700,7
4,Dallas,1366,Esmeralda Lowery,1.06,3709100,5
4,Dallas,1367,Teagan Brewer,1.09,1870300,5
4,Dallas,1368,Mohammad Stephens,0.77,1461400,3
4,Dallas,1369,Scarlet Fisher,0.92,2603000,5
4,Dallas,1370,Juliana Stout,1.15,2171600,4
4,Dallas,1371,Davion Tran,1.02,2296300,3
4,Dallas,1372,Haven Cox,0.74,2078400,2
4,Dallas,1373,Branden Coffey,1.17,991800,2
4,Dallas,1374,Melany Harding,0.90,4044400,5
4,Dallas,1375,Mareli Harrington,1.15,3114400,4
4,Dallas,1376,Quinn Garner,1.04,1308000,3
4,Dallas,1377,Abigail Espinoza,1.32,3410900,7
4,Dallas,1378,Beckett Wiggins,1.16,1195700,2
4,Dallas,1379,Ashleigh Dickson,0.98,4378600,7
4,Dallas,1380,Aleah Barker,1.00,5112400,6
4,Dallas,1381,Zavier Clarke,1.08,2656000,5
4,Dallas,1382,Alvin Blankenship,1.14,5371600,8
4,Dallas,1383,Deshawn Franklin,1.12,1507400,2
4,Dallas,1384,Alvin Manning,0.77,3008900,6
4,Dallas,1385,Isabell Jenkins,1.25,2076800,5
4,Dallas,1386,Ruth Bailey,0.78,640000,2
4,Dallas,1387,Cordell Boyd,1.13,1523700,2
4,Dallas,1388,Seamus Velez,0.93,3205300,4
4,Dallas,1389,Adam Henry,1.24,2269400,5
4,Dallas,1390,Valentina May,0.75,3605600,4
4,Dallas,1391,Makai Davies,1.27,1908000,3
4,Dallas,1392,Eugene Combs,0.79,574100,2
4,Dallas,1393,Niko Hendricks,1.08,2522000,5
4,Dallas,1394,Scarlett Wilkerson,0.86,5558400,7
4,Dallas,1395,Zoe Green,0.78,1862100,5
4,Dallas,1396,Nylah Crawford,1.47,1039000,1
4,Dallas,1397,Raina Mitchell,0.77,1414400,3
4,Dallas,1398,Alisson Ayers,0.98,4427100,7
4,Dallas,1399,Juliana Blevins,0.76,1906500,3
4,Dallas,1400,Raquel Willis,1.06,3256200,5
4,Dallas,1401,Adrianna Chen,1.25,2789400,3
4,Dallas,1402,Jayden Deleon,1.04,4577000,5
4,Dallas,1403,Connor Werner,1.29,5249000,7
4,Dallas,1404,Junior Mendez,0.95,2687100,4
4,Dallas,1405,Tate Proctor,0.90,4070900,5
4,Dallas,1406,Teagan Dudley,0.97,4561200,7
4,Dallas,1407,Chelsea Schaefer,0.77,1716700,3
4,Dallas,1408,Colt Liu,1.51,2329900,3
4,Dallas,1409,Declan Fisher,0.93,1967000,5
4,Dallas,1410,Lana Mcguire,0.92,5721700,10
4,Dallas,1411,Charity Patel,1.19,489700,2
4,Dallas,1412,Moshe Johns,1.29,1714200,3
4,Dallas,1413,Miles Pennington,1.13,1301800,2
4,Dallas,1414,Casey Harrell,1.00,2337500,3
4,Dallas,1415,Larissa Dickerson,1.17,2234700,6
4,Dallas,1416,Janessa Robinson,0.99,985900,4
4,Dallas,1417,Evan Diaz,1.00,2104800,3
4,Dallas,1418,Terry Berger,0.99,4484600,7
4,Dallas,1419,Cameron Howell,0.91,3473100,5
4,Dallas,1420,Dayami Soto,0.77,1508400,3
4,Dallas,1421,Thomas Hudson,0.77,3752000,6
4,Dallas,1422,Kirsten Arnold,1.31,3418300,4
4,Dallas,1423,Adyson Gibbs,1.03,5270700,5
4,Dallas,1424,Aliyah Baldwin,1.23,2805100,5
4,Dallas,1425,Cierra Rush,1.25,5211400,6
4,Dallas,1426,Shannon Banks,1.14,1176400,2
4,Dallas,1427,Jade Blevins,0.88,4767600,6
4,Dallas,1428,Emma Moore,0.79,1066900,4
4,Dallas,1429,Ricky Mccann,1.55,378100,1
4,Dallas,1430,Izabella Saunders,1.02,1699200,3
4,Dallas,1431,Uriah Ramsey,1.50,1793800,2
4,Dallas,1432,Julian Alexander,0.76,3710600,5
4,Dallas,1433,Teagan Huber,1.19,342900,2
4,Dallas,1434,Jazlene Hunt,0.76,2746400,4
4,Dallas,1435,Cristal Zamora,1.14,1401300,2
4,Dallas,1436,Holly French,1.02,1878600,3
4,Dallas,1437,Damian Oneal,0.96,2309800,4
4,Dallas,1438,Maliyah Hardin,1.07,2935800,5
4,Dallas,1439,Marina Contreras,0.76,2590400,4
4,Dallas,1440,Hugh Welch,0.75,867100,1
4,Dallas,1441,Kassandra Joseph,0.90,3097700,6
4,Dallas,1442,Zoe Dickson,0.75,2662300,3
4,Dallas,1443,Madelynn Butler,0.99,2721500,3
4,Dallas,1444,Saige Garner,1.08,2825200,5
4,Dallas,1445,Sadie Beck,0.75,3996100,5
4,Dallas,1446,Cadence Ellison,1.00,4599200,6
4,Dallas,1447,Alexzander Hanna,1.50,830700,1
4,Dallas,1448,Porter Orr,1.16,1123600,2
4,Dallas,1449,Adelaide Adkins,0.76,3293900,4
4,Dallas,1451,Libby Lopez,1.16,2610300,4
4,Dallas,1452,Harley Haynes,1.06,3905500,5
4,Dallas,1453,Irvin Maddox,1.04,1394400,3
4,Dallas,1454,Heidy Booth,0.77,3238500,6
4,Dallas,1455,Kylee Cox,0.95,2333300,4
4,Dallas,1456,Jolie Hayes,0.94,2944900,4
4,Dallas,1457,Jaden Blanchard,1.30,5196600,7
4,Dallas,1458,Carlo Barker,0.75,6635600,8
4,Dallas,1459,Keshawn Wood,0.77,1099200,2
4,Dallas,1460,Drew Lopez,0.76,2077800,3
4,Dallas,1461,Carlee Dunn,1.03,1528200,3
4,Dallas,1462,Lina Houston,1.05,4014700,5
4,Dallas,1463,Ayden Gould,1.11,2703000,7
4,Dallas,1464,Hector Miller,1.01,4418700,6
4,Dallas,1465,Joshua Lowery,0.90,3912500,5
4,Dallas,1466,Joshua Wyatt,0.75,2251200,3
4,Dallas,1467,Casey Mccann,1.16,1165700,2
4,Dallas,1468,Drew Patterson,0.75,2347800,3
4,Dallas,1469,Lizeth Charles,1.12,5053700,6
4,Dallas,1470,Gianna Washington,1.07,5834600,7
4,Dallas,1471,Riya Matthews,1.02,1703000,3
4,Dallas,1472,Aaliyah Brewer,0.77,591600,1
4,Dallas,1473,Mackenzie Burch,1.32,3029900,4
4,Dallas,1474,Holly Smith,0.77,1833800,4
4,Dallas,1475,Lizeth Stephens,1.14,2309500,4
4,Dallas,1476,Emery Holt,0.88,4804100,6
4,Dallas,1477,Alfonso Burnett,1.22,2887800,5
4,Dallas,1478,Bella Mclean,1.53,1689000,3
4,Dallas,1479,Whitney Phillips,0.95,3100100,4
4,Dallas,1480,Hunter Lawson,0.90,2882200,6
4,Dallas,1481,Nathen Odom,1.12,3649900,4
4,Dallas,1482,Julia Morrison,0.76,1364600,2
4,Dallas,1483,Joshua Wang,0.95,2988900,4
4,Dallas,1484,Aedan Perkins,1.26,2518100,3
4,Dallas,1485,Luka Hensley,1.13,3412000,4
4,Dallas,1486,Octavio Short,0.77,2210400,4
4,Dallas,1487,Reagan Wiley,1.19,5111600,5
4,Dallas,1488,Julianna Bauer,1.02,3107400,6
4,Dallas,1489,Jadiel Jefferson,0.79,243200,1
4,Dallas,1490,Leslie Krueger,1.04,1396000,3
4,Dallas,1491,Jamya Carrillo,1.57,657800,2
4,Dallas,1492,Monica Hill,0.76,1414500,2
4,Dallas,1493,Yael Crawford,1.12,2502000,7
4,Dallas,1494,Nancy Owen,0.79,588100,2
4,Dallas,1495,Tate Stafford,1.52,723600,1
4,Dallas,1496,Isis Moore,1.01,3980400,6
4,Dallas,1497,Emmalee Jenkins,1.23,2929000,3
4,Dallas,1498,Aarav Mcdaniel,1.05,680800,3
4,Dallas,1499,Santino Smith,1.49,966900,1
4,Dallas,1500,Cecilia Hayes,0.76,679700,1
4,Dallas,1501,Carlo Ellison,1.33,2506200,4
4,Dallas,1502,Ulises Dorsey,1.04,1307800,3
4,Dallas,1503,Jamar Chapman,1.34,2970500,4
4,Dallas,1504,Arianna Mason,0.76,1564300,2
4,Dallas,1505,Ronan Welch,0.93,3375300,4
4,Dallas,1506,Lucia Hatfield,0.77,1892600,3
4,Dallas,1507,Collin Savage,0.97,2192100,4
4,Dallas,1508,Leslie Everett,1.13,1614700,2
4,Dallas,1509,Dixie Joseph,1.22,2695700,5
4,Dallas,1510,William Joseph,1.02,5029000,9
4,Dallas,1511,Amir Sheppard,1.03,1474800,3
4,Dallas,1512,Julio Mitchell,0.92,2925900,5
4,Dallas,1513,Julia Brewer,0.77,1568400,3
4,Dallas,1514,Raquel Weaver,0.91,3738400,5
4,Dallas,1515,Francis Brooks,1.09,2086500,5
4,Dallas,1516,Steve Herring,0.78,1326700,3
4,Dallas,1517,Giovanni Phelps,0.76,737600,1
4,Dallas,1518,Jade Villa,1.02,3855700,6
4,Dallas,1519,Bradley Smith,0.90,3306700,6
4,Dallas,1520,Andy Nash,1.16,967200,2
4,Dallas,1521,Emma Rush,0.74,1113100,1
4,Dallas,1522,Jaquan Pennington,0.76,3062700,5
4,Dallas,1523,Vivian Holt,1.17,887500,2
4,Dallas,1524,Lilliana Ball,0.77,2410300,5
4,Dallas,1525,Joshua Zamora,1.15,1480800,2
4,Dallas,1526,Oswaldo Welch,1.16,1083900,2
4,Dallas,1527,Mohammad Shah,0.74,2156500,2
4,Dallas,1528,Francis Bradshaw,1.56,1146000,3
4,Dallas,1529,Moshe Small,0.77,2694000,6
4,Dallas,1530,Brisa Mercer,0.78,435100,1
4,Dallas,1531,Aydin Miles,1.57,276800,1
4,Dallas,1532,Zoie Mccann,1.49,2736700,3
4,Dallas,1533,Maggie Knapp,0.79,346600,2
4,Dallas,1534,Ahmad Payne,0.95,5187900,8
4,Dallas,1535,Joseph Martinez,0.77,2350400,4
4,Dallas,1536,Nicolas Oconnell,1.14,3040900,4
4,Dallas,1537,Areli Shannon,0.92,2841600,5
4,Dallas,1538,Lizeth Knight,1.01,2087200,3
4,Dallas,1541,Immanuel Cooley,0.92,2481200,5
4,Dallas,1542,Julian Flores,1.15,3353500,6
4,Dallas,1544,Deshawn Lynch,1.01,2207400,3
4,Dallas,1545,Rhett Flynn,1.14,2719200,4
4,Dallas,1546,Rayan Hernandez,1.20,4727000,9
4,Dallas,1547,Zachery Dorsey,0.88,3555100,7
4,Dallas,1548,Peyton Nguyen,1.04,1651800,3
4,Dallas,1549,Matilda Brock,1.38,2777400,5
4,Dallas,1550,Ryann Reeves,1.01,4653200,6
4,Dallas,1551,Uriah Harris,0.76,5240300,7
4,Dallas,1552,Maurice Flowers,0.76,718500,1
4,Dallas,1553,Kadence Rose,0.75,4414000,5
4,Dallas,1554,Zion Escobar,1.06,3947600,5
4,Dallas,1555,Dixie Moyer,1.15,1384700,2
4,Dallas,1556,Jayden Summers,1.07,6246000,7
4,Dallas,1557,Whitney Lamb,0.87,4370900,7
4,Dallas,1558,Gracie Marshall,1.04,1322600,3
4,Dallas,1559,Connor Pearson,0.80,108700,1
4,Dallas,1560,Cesar Duncan,0.98,3889500,7
4,Dallas,1561,Makai Long,0.77,1836200,3
4,Dallas,1562,Campbell Saunders,1.02,1970500,3
4,Dallas,1563,Joshua Nash,0.77,1731800,3
4,Dallas,1564,Alia Odonnell,1.21,3959700,5
4,Dallas,1565,Francesca Owen,1.25,2463300,3
4,Dallas,1566,Dangelo Snow,0.92,3444400,5
4,Dallas,1567,Riley Hood,1.04,1303100,3
4,Dallas,1568,Kaden Lam,0.90,2765600,6
4,Dallas,1569,Colt Vaughan,1.22,3055600,5
4,Dallas,1570,James Riddle,1.21,4034800,5
4,Dallas,1571,Jaylon Horton,1.07,3511200,5
4,Dallas,1572,Beckett Davila,0.77,2743300,5
4,Dallas,1573,Rhett Warner,1.14,3260300,4
4,Dallas,1574,Destinee Kent,1.38,2820600,5
4,Dallas,1575,Adelaide Mayo,1.25,2658200,3
4,Dallas,1576,Harley Orr,1.05,4225000,5
4,Dallas,1577,Lana Dougherty,0.96,2185200,4
4,Dallas,1578,Kyson Horton,0.91,3641100,5
4,Dallas,1579,Stephen Hanna,1.14,4237300,6
4,Dallas,1580,Adyson Hess,1.10,3656400,7
4,Dallas,1582,Amir Garner,1.06,3634300,5
4,Dallas,1583,Jolie Washington,1.08,4569900,7
4,Dallas,1584,Mara Thornton,0.94,3450400,4
4,Dallas,1585,Elsa Jefferson,1.01,2497900,3
4,Dallas,1586,Teagan Gill,0.91,2940800,5
4,Dallas,1587,Ayaan Mccann,1.01,2127400,3
4,Dallas,1588,Guillermo Miles,0.76,632400,1
4,Dallas,1589,Bridget Cunningham,0.77,4703100,8
4,Dallas,1590,Lindsay Wiley,0.76,663300,1
4,Dallas,1591,Marina Singleton,0.78,1128700,3
4,Dallas,1592,Tate Johnson,0.96,2039400,4
4,Dallas,1593,Alvin Mclean,0.76,679700,1
4,Dallas,1594,Connor Norton,0.77,2153900,4
4,Dallas,1595,Deon Kelly,1.05,4330700,5
4,Dallas,1596,Connor Walker,1.05,8432800,10
4,Dallas,1597,Krish Roberson,0.76,1587500,2
4,Dallas,1598,Ann Orozco,1.33,2605200,4
4,Dallas,1599,Colin Mcdowell,0.92,2657500,5
4,Dallas,1600,Frida Dougherty,0.78,771400,2
4,Dallas,1601,Zechariah Lynch,1.20,4359600,7
4,Dallas,1602,Jaden Clarke,1.00,2248900,3
4,Dallas,1603,Vincent Costa,0.97,3326400,8
4,Dallas,1604,Ruby Gates,0.89,3900100,6
4,Dallas,1605,Casey Jenkins,0.76,1362400,2
4,Dallas,1606,Jaylee Butler,0.77,2339400,4
4,Dallas,1607,Felix Mcdaniel,0.74,937900,1
4,Dallas,1608,Antonio Sherman,1.27,1931000,3
4,Dallas,1609,Zion Keith,0.76,2054300,3
4,Dallas,1610,Adrianna Stephens,1.11,1816000,2
4,Dallas,1611,Cordell Schaefer,0.76,2958000,4
4,Dallas,1612,Jazmine Buck,1.27,1963700,3
4,Dallas,1613,Eliezer Thornton,1.03,1509400,3
4,Dallas,1614,Nylah Bradshaw,0.77,1184700,2
4,Dallas,1615,Haley Mcmillan,0.95,2731300,4
4,Dallas,1616,Jaquan Howe,1.01,4868700,6
4,Dallas,1617,Giada Davila,1.13,2958100,4
4,Dallas,1618,Jensen Huff,1.19,527100,2
4,Dallas,1619,Branden Griffin,1.14,2972100,4
4,Dallas,1620,Yareli Mccullough,1.15,1348800,2
5,Denver,1121,William Christensen,1.57,642700,2
5,Denver,1122,Kaelyn Clements,1.25,2693900,3
5,Denver,1123,Alia Hart,0.89,3759700,6
5,Denver,1124,Cierra Mccullough,1.03,4790300,9
5,Denver,1125,Zaniyah Hall,1.01,4396700,6
5,Denver,1126,Priscilla Foley,1.20,3504300,5
5,Denver,1127,Brian Wheeler,0.76,2839400,4
5,Denver,1128,Allan Stephens,0.77,1170300,2
5,Denver,1129,Charlize Arnold,0.75,3695800,4
5,Denver,1130,Jaquan Saunders,0.98,4344000,7
5,Denver,1131,Malik Haynes,1.08,2882000,5
5,Denver,1132,Steve Deleon,0.97,2121100,4
5,Denver,1133,Peyton Small,1.52,1330200,2
5,Denver,1134,Santino Olson,1.05,5413200,8
5,Denver,1135,Reagan Stafford,0.98,1741200,4
5,Denver,1136,Kaden Mueller,0.79,166600,1
5,Denver,1137,Kamron Levine,1.02,2479100,3
5,Denver,1138,Haley Mcclain,0.89,3938400,6
5,Denver,1139,Bella Kelly,1.12,1560900,2
5,Denver,1140,Lamar Molina,0.95,5063100,8
5,Denver,1141,Jerry Fitzpatrick,0.76,2046000,3
5,Denver,1142,Gracie Garrett,0.79,195500,1
5,Denver,1143,Peyton Wong,0.92,4805200,10
5,Denver,1144,Kason Hines,0.88,4151100,7
5,Denver,1146,Laney Maddox,1.21,3169800,5
5,Denver,1147,Grady Ramos,0.92,3277400,5
5,Denver,1148,Irvin Villa,0.74,2894600,3
5,Denver,1149,Sherlyn Maynard,1.31,706400,3
5,Denver,1150,Ean Chen,1.14,1116600,2
5,Denver,1151,Addisyn Conway,1.03,1835100,3
5,Denver,1152,Gabriela Owen,1.41,3233000,6
5,Denver,1153,Brooklynn Orozco,0.76,1943900,3
5,Denver,1154,Konnor Davies,1.02,2301900,3
5,Denver,1155,Marshall Frederick,1.01,2228000,3
5,Denver,1156,Emmalee Miles,1.29,1735200,3
5,Denver,1157,Markus Lopez,1.01,2340200,3
5,Denver,1158,Kason Juarez,1.04,1380200,3
5,Denver,1159,Lamont Sutton,0.76,2677600,4
5,Denver,1160,Aniyah Cobb,1.10,2331800,2
5,Denver,1161,Alfred Duncan,0.78,815000,2
5,Denver,1162,Ayaan Holt,1.00,4869900,6
5,Denver,1163,George Green,0.92,3236700,5
5,Denver,1164,Felix Frost,0.79,181200,1
5,Denver,1165,Octavio Coffey,1.09,4525900,7
5,Denver,1166,Holly Stein,0.88,4077700,7
5,Denver,1167,Steve Gonzales,1.14,3756200,6
5,Denver,1168,Jackson Snow,1.35,3683800,5
5,Denver,1169,Mario Friedman,1.30,1116800,3
5,Denver,1170,Antonio Allison,0.78,1155000,3
5,Denver,1171,Beckett Howe,0.77,2526300,4
5,Denver,1172,Andrew Stone,1.00,2042900,3
5,Denver,1173,Dominick Briggs,1.03,1811200,3
5,Denver,1174,Jamya Spence,1.20,4609200,5
5,Denver,1175,Cameron Sheppard,1.14,1653300,2
5,Denver,1176,Makhi Ewing,1.18,1178800,4
5,Denver,1177,Ezequiel Chapman,0.79,230600,1
5,Denver,1178,Kyson Baker,0.77,2194700,4
5,Denver,1179,Nolan Frederick,0.76,5674000,8
5,Denver,1180,Chana Dudley,1.13,1669300,2
5,Denver,1181,Skyler Browning,0.95,5365000,8
5,Denver,1182,Melany Shannon,0.74,1006300,1
5,Denver,1183,Luka Conley,1.52,2052700,3
5,Denver,1184,Chad Hamilton,0.77,2404800,5
5,Denver,1185,Clayton Dean,1.58,189500,1
5,Denver,1186,Bronson Russo,0.77,2002100,4
5,Denver,1187,Colt House,1.37,3367000,5
5,Denver,1188,Ryleigh Bridges,0.77,1482200,3
5,Denver,1189,Konnor Byrd,1.47,1029800,1
5,Denver,1190,Chelsea Snow,1.56,747200,2
5,Denver,1191,Aria Maxwell,1.47,1065000,1
5,Denver,1192,Maritza Mendez,0.77,3755300,8
5,Denver,1193,Arianna Reynolds,1.07,2839900,5
5,Denver,1194,Frida Mcgrath,0.74,1010600,1
5,Denver,1195,Matilda Wheeler,1.08,2439100,5
5,Denver,1196,Jamar Bell,0.75,1669000,2
5,Denver,1197,Destinee Gilmore,1.06,3698400,8
5,Denver,1198,Lyla Campos,0.79,647200,2
5,Denver,1199,Aria Mcdaniel,1.09,4173700,7
5,Denver,1200,Matthias Lopez,0.76,2980200,4
5,Denver,1201,Ryleigh Blankenship,1.03,1638200,3
5,Denver,1202,Aileen Hall,0.75,4258400,5
5,Denver,1203,Kianna Mccann,0.74,5125400,5
5,Denver,1204,Rory Avila,0.98,1787600,4
5,Denver,1205,Devin Sheppard,0.98,1758100,4
5,Denver,1206,Ean Weaver,0.78,409100,1
5,Denver,1207,Kaylee Mcdowell,0.92,7228400,9
5,Denver,1208,Renee Pugh,0.78,354000,1
5,Denver,1209,Kaden Ellis,1.13,1807300,2
5,Denver,1210,Vincent Mcdonald,0.75,2328900,3
5,Denver,1211,Whitney Montgomery,1.28,3811900,6
5,Denver,1212,Hugh Macias,0.74,1995900,2
